Song Name	Fresh by Kawai Sprite
Difficulty	3
Primary Color	Beat
Secondary Color	Rush
Audio Asset ID	rbxassetid://9063144320
Audio File	9063144320.ogg
Last Note Time	79.576
Total Notes	229
Fever Fill	73
Fever Time	11.936400
Long Notes	12
BPM	120
Song Length	80.576000000

Timing Points
0.076	500.000000


Song Data
0.076	1	2	1
0.326	2	2	1
0.576	3	3	1
0.951	4	3	1
1.326	5	2	1
1.576	6	3	1
2.076	7	2	1
2.326	8	2	1
2.576	9	3	1
2.951	10	3	1
3.326	11	2	1
3.576	12	3	1
4.076	13	2	1
4.326	14	2	1
4.576	15	3	1
4.951	16	3	1
5.326	17	2	1
5.576	18	3	1
6.076	19	2	1
6.326	20	2	1
6.576	21	3	1
6.951	22	3	1
7.326	23	2	1
7.576	24	3	1
7.826	25	1	1
8.326	26	3	1
8.576	27	1	1
9.076	28	3	1
10.326	29	4	1
10.576	30	2	1
11.076	31	4	1
12.326	32	4	1
12.576	33	3	1
12.826	34	2	1
13.076	35	1	1
14.326	36	4	1
14.576	37	3	1
14.826	38	2	1
15.076	39	1	1
16.326	40	3	1
16.576	41	2	1
16.826	42	1	1
17.076	43	2	1
17.576	44	3	1
18.326	45	4	1
18.576	46	3	1
18.826	47	2	1
19.076	48	3	1
19.576	49	4	1
20.076	50	4	1
20.326	51	3	1
20.826	52	3	1
21.076	53	2	1
21.326	54	1	1
22.076	55	4	1
22.326	56	3	1
22.826	57	3	1
23.076	58	2	1
23.326	59	1	1
24.076	60	3	1
24.576	61	2	1
25.076	62	3	1
25.326	63	3	1
25.576	64	2	1
26.076	65	3	1
26.326	66	3	1
26.576	67	2	1
26.826	68	3	1
27.076	69	2	1
27.326	70	3	1
27.576	71	2	1
28.076	72	4	1
28.576	73	1	1
29.076	74	4	1
29.326	75	4	1
29.576	76	1	1
30.076	77	4	1
30.326	78	4	1
30.576	79	1	1
30.826	80	4	1
31.076	81	1	1
31.326	82	4	1
31.576	83	1	1
32.576	84	2	1
32.826	85	1	1
33.076	86	3	1
33.326	87	1	1
33.576	88	2	1
33.826	89	4	2
34.076	90	4	3
34.326	91	3	1
34.576	92	2	1
34.826	93	1	1
35.076	94	3	2
35.451	95	3	3
35.576	96	2	2
35.951	97	2	3
36.576	98	2	1
36.826	99	1	1
37.076	100	3	1
37.326	101	1	1
37.576	102	3	1
37.826	103	4	2
38.076	104	4	3
38.326	105	3	1
38.576	106	2	1
38.826	107	1	1
39.076	108	4	2
39.451	109	4	3
39.576	110	2	2
39.951	111	2	3
40.326	112	3	1
40.576	113	1	1
41.076	114	3	1
41.576	115	3	1
41.826	116	3	1
42.326	117	4	1
42.576	118	2	1
43.076	119	4	1
43.576	120	4	1
43.826	121	4	1
44.326	122	4	1
44.576	123	3	1
44.826	124	2	1
45.076	125	1	1
45.826	126	1	1
46.326	127	4	1
46.576	128	3	1
46.826	129	2	1
47.076	130	1	1
47.826	131	1	1
48.326	132	3	1
48.576	133	2	1
48.826	134	1	1
49.076	135	2	1
49.826	136	3	1
50.326	137	4	1
50.576	138	3	1
50.826	139	2	1
51.076	140	3	1
51.826	141	4	1
52.076	142	3	1
52.326	143	2	1
52.576	144	2	1
52.826	145	3	1
53.076	146	2	1
53.326	147	1	1
54.076	148	4	1
54.326	149	3	1
54.576	150	3	1
54.826	151	4	1
55.076	152	2	1
55.326	153	1	1
56.076	154	3	1
56.576	155	2	1
57.076	156	3	1
57.326	157	3	1
57.576	158	2	1
58.076	159	3	1
58.326	160	3	1
58.576	161	2	1
58.826	162	3	1
59.076	163	2	1
59.326	164	3	1
59.576	165	2	1
60.076	166	4	1
60.576	167	1	1
61.076	168	4	1
61.326	169	4	1
61.576	170	1	1
62.076	171	4	1
62.326	172	4	1
62.576	173	1	1
62.826	174	4	1
63.076	175	1	1
63.326	176	4	1
63.576	177	1	1
64.576	178	2	1
64.826	179	1	1
65.076	180	3	1
65.326	181	1	1
65.576	182	2	1
65.826	183	4	2
66.076	184	4	3
66.326	185	3	1
66.576	186	2	1
66.826	187	1	1
67.076	188	3	2
67.451	189	3	3
67.576	190	2	2
67.951	191	2	3
68.576	192	2	1
68.826	193	1	1
69.076	194	3	1
69.326	195	1	1
69.576	196	3	1
69.826	197	4	2
70.076	198	4	3
70.326	199	3	1
70.576	200	2	1
70.826	201	1	1
71.076	202	4	2
71.451	203	4	3
71.576	204	1	2
71.951	205	1	3
72.076	206	2	1
72.326	207	2	1
72.576	208	3	1
72.951	209	3	1
73.326	210	2	1
73.576	211	3	1
74.076	212	2	1
74.326	213	2	1
74.576	214	3	1
74.951	215	3	1
75.326	216	2	1
75.576	217	3	1
76.076	218	2	1
76.326	219	2	1
76.576	220	3	1
76.951	221	3	1
77.326	222	2	1
77.576	223	3	1
78.076	224	2	1
78.326	225	2	1
78.576	226	3	1
78.951	227	3	1
79.326	228	2	1
79.576	229	3	1
