Song Name	ATENA by Yooh
Difficulty	14
Primary Color	Beat
Secondary Color	Chill
Audio Asset ID	rbxassetid://130521584082280
Audio File	130521584082280.ogg
Last Note Time	136.370
Total Notes	864
Fever Fill	224
Fever Time	20.455500
Long Notes	193
BPM	128
Song Length	137.370000000

Timing Points
1.370	468.750000


Song Data
1.370	1	4	1
1.370	2	3	1
1.838	3	4	1
1.838	4	1	1
2.307	5	2	1
2.776	6	4	1
2.776	7	1	1
3.245	8	3	1
3.713	9	4	1
3.713	10	1	1
4.182	11	2	1
4.651	12	4	1
4.651	13	1	1
5.120	14	3	1
5.588	15	4	1
5.588	16	1	1
6.057	17	2	1
6.526	18	4	1
6.526	19	1	1
6.995	20	3	1
7.463	21	4	1
7.463	22	1	1
7.932	23	2	2
8.284	24	2	3
8.284	25	3	1
8.401	26	4	1
8.401	27	1	1
8.518	28	2	1
8.635	29	3	2
8.870	30	3	3
8.870	31	1	1
9.338	32	3	1
9.338	33	2	1
9.807	34	4	1
10.276	35	3	1
10.276	36	2	1
10.745	37	1	1
11.213	38	3	1
11.213	39	2	1
11.682	40	4	1
12.151	41	2	1
12.151	42	3	1
12.620	43	1	1
13.088	44	3	1
13.088	45	2	1
13.557	46	4	1
14.026	47	3	1
14.026	48	2	1
14.495	49	1	1
14.963	50	3	1
14.963	51	2	1
15.432	52	4	1
15.666	53	2	2
16.370	54	2	3
15.901	55	4	1
15.901	56	1	2
16.370	57	1	3
16.370	58	4	1
16.370	59	3	1
16.604	60	2	1
16.838	61	4	1
16.838	62	1	1
17.073	63	2	1
17.307	64	4	2
17.541	65	4	3
17.541	66	3	1
17.776	67	1	2
18.010	68	1	3
17.776	69	2	1
18.010	70	4	1
18.245	71	1	1
18.479	72	2	1
18.713	73	3	1
18.713	74	4	1
18.948	75	1	1
19.182	76	4	1
19.416	77	3	1
19.651	78	2	1
19.651	79	1	1
19.885	80	4	1
20.120	81	1	1
20.354	82	2	1
20.588	83	4	1
20.588	84	3	1
20.823	85	1	1
21.057	86	2	2
21.291	87	2	3
21.291	88	4	1
21.526	89	1	1
21.526	90	3	2
21.760	91	3	3
21.760	92	2	1
21.995	93	4	1
22.229	94	3	1
22.463	95	1	1
22.463	96	2	1
22.698	97	4	1
22.932	98	1	2
23.166	99	1	3
23.166	100	3	1
23.284	101	2	1
23.401	102	4	1
23.401	103	3	1
23.518	104	1	1
23.635	105	4	2
23.870	106	4	3
23.870	107	2	1
24.104	108	3	1
24.338	109	2	1
24.338	110	1	1
24.573	111	4	1
24.807	112	2	1
25.041	113	1	1
25.276	114	3	1
25.276	115	4	1
25.510	116	1	1
25.745	117	3	1
25.979	118	4	1
26.213	119	2	1
26.213	120	1	1
26.448	121	4	1
26.682	122	2	1
26.916	123	1	1
27.151	124	3	1
27.151	125	4	1
27.385	126	1	1
27.620	127	3	1
27.854	128	4	1
28.088	129	1	1
28.088	130	2	1
28.323	131	4	1
28.557	132	2	1
28.791	133	1	1
29.026	134	3	1
29.026	135	4	1
29.260	136	1	1
29.495	137	3	1
29.495	138	2	1
29.963	139	3	1
29.963	140	2	1
30.432	141	3	1
30.432	142	2	1
30.784	143	3	1
30.901	144	4	1
30.901	145	1	1
31.135	146	3	1
31.135	147	2	1
31.370	148	4	1
31.370	149	1	1
31.838	150	2	1
31.838	151	1	1
32.073	152	2	1
32.307	153	4	1
32.541	154	1	1
32.776	155	4	1
32.776	156	3	1
33.010	157	3	1
33.245	158	1	1
33.479	159	4	1
33.713	160	2	1
33.713	161	1	1
33.948	162	2	1
34.182	163	4	1
34.416	164	1	1
34.651	165	4	1
34.651	166	3	1
34.885	167	3	1
35.120	168	1	1
35.354	169	4	1
35.588	170	1	1
35.588	171	3	1
35.823	172	1	1
36.057	173	3	1
36.291	174	1	1
36.526	175	4	1
36.526	176	2	1
36.760	177	4	1
36.995	178	2	1
37.229	179	4	1
37.463	180	1	1
37.463	181	3	1
37.698	182	1	1
37.932	183	3	1
38.166	184	1	1
38.401	185	4	1
38.401	186	2	1
38.635	187	4	1
38.870	188	1	1
39.104	189	2	1
39.338	190	4	1
39.573	191	3	1
39.807	192	1	1
40.041	193	2	1
40.276	194	4	1
40.510	195	3	1
40.745	196	1	1
40.979	197	1	1
41.213	198	3	1
41.448	199	3	1
41.682	200	2	1
41.916	201	2	1
42.151	202	4	1
42.385	203	4	1
42.620	204	1	1
42.854	205	3	1
42.971	206	2	1
43.088	207	4	1
43.323	208	2	1
43.440	209	3	1
43.557	210	1	1
43.791	211	3	1
43.909	212	2	1
44.026	213	4	1
44.260	214	2	1
44.377	215	3	1
44.495	216	1	2
44.963	217	1	3
44.729	218	2	2
44.963	219	2	3
44.963	220	4	2
45.432	221	4	3
45.198	222	3	2
45.432	223	3	3
45.432	224	2	2
45.901	225	2	3
45.432	226	1	2
45.901	227	1	3
45.901	228	4	1
45.901	229	3	1
46.370	230	4	2
47.073	231	4	3
46.370	232	1	2
46.838	233	1	3
46.838	234	3	2
47.073	235	3	3
47.307	236	1	2
47.776	237	1	3
47.541	238	4	2
47.776	239	4	3
47.776	240	3	1
48.010	241	3	2
48.245	242	3	3
48.245	243	1	2
48.596	244	1	3
48.596	245	4	1
48.713	246	2	1
48.830	247	4	2
49.182	248	4	3
49.182	249	1	2
49.534	250	1	3
49.534	251	3	1
49.651	252	2	1
49.768	253	3	2
50.120	254	3	3
50.120	255	1	2
50.823	256	1	3
50.120	257	4	2
50.588	258	4	3
50.588	259	2	2
50.823	260	2	3
51.057	261	3	2
51.526	262	3	3
51.291	263	4	2
51.526	264	4	3
51.526	265	1	1
51.760	266	1	2
51.995	267	1	3
51.995	268	4	2
52.346	269	4	3
52.346	270	1	1
52.463	271	3	1
52.580	272	1	2
52.932	273	1	3
52.932	274	4	1
52.932	275	2	1
53.284	276	2	1
53.401	277	4	1
53.401	278	1	1
53.518	279	3	1
53.635	280	2	2
53.870	281	2	3
53.870	282	4	2
54.573	283	4	3
53.870	284	1	2
54.338	285	1	3
54.338	286	2	1
54.338	287	3	2
54.573	288	3	3
54.807	289	1	2
55.276	290	1	3
55.041	291	4	2
55.276	292	4	3
55.276	293	2	2
55.745	294	2	3
55.276	295	3	1
55.510	296	3	2
55.745	297	3	3
55.745	298	1	2
56.096	299	1	3
56.096	300	4	1
56.213	301	1	1
56.213	302	2	1
56.330	303	4	2
56.682	304	4	3
56.682	305	1	2
57.034	306	1	3
57.034	307	3	1
