Song Name	Winter Sky Discovery by keisei (feat. Hatsune Miku)
Difficulty	14
Primary Color	Chill
Secondary Color	Vibe
Last Note Time	120.005
Total Notes	562
Fever Fill	160
Fever Time	18.000750
Long Notes	82
BPM	132
Song Length	120.575464853

Timing Points
0.573	454.5455
58.755	454.5455
116.937	454.5455


Song Data
0.573	1	1	2
0.573	2	4	1
1.482	3	1	3
1.710	4	2	1
1.937	5	3	1
2.164	6	4	2
3.301	7	4	3
4.210	8	2	2
5.119	9	2	3
5.346	10	1	1
5.573	11	2	1
5.801	12	4	2
6.937	13	4	3
7.846	14	1	2
8.755	15	1	3
8.982	16	3	1
9.210	17	2	1
9.437	18	4	2
9.892	19	3	2
9.892	20	4	3
10.346	21	2	2
10.346	22	3	3
10.801	23	1	2
10.801	24	2	3
11.482	25	3	2
11.482	26	1	3
11.937	27	4	1
11.937	28	3	3
12.164	29	3	2
12.619	30	2	2
12.619	31	3	3
13.073	32	1	2
13.073	33	2	3
13.982	34	1	3
15.119	35	1	2
15.119	36	3	1
15.119	37	4	1
15.573	38	4	1
16.028	39	4	1
16.028	40	1	3
16.255	41	2	1
16.482	42	3	1
16.710	43	4	2
16.937	44	1	1
17.392	45	1	1
17.846	46	1	1
17.846	47	4	3
18.301	48	1	1
18.755	49	2	2
19.210	50	4	1
19.664	51	4	1
19.664	52	2	3
19.892	53	1	1
20.119	54	2	1
20.346	55	4	2
20.573	56	1	1
21.028	57	1	1
21.482	58	1	1
21.482	59	4	3
21.937	60	1	1
22.392	61	1	2
22.846	62	4	1
23.301	63	4	1
23.301	64	1	3
23.528	65	3	1
23.755	66	2	1
23.982	67	4	2
24.437	68	3	2
24.437	69	4	3
24.892	70	2	2
24.892	71	3	3
25.346	72	1	2
25.346	73	2	3
25.573	74	4	1
26.028	75	3	2
26.028	76	1	3
26.482	77	4	1
26.482	78	3	3
26.710	79	3	2
27.164	80	2	2
27.164	81	3	3
27.619	82	4	2
27.619	83	2	3
27.846	84	1	1
28.301	85	1	1
28.528	86	2	1
28.528	87	4	3
28.755	88	3	2
29.210	89	1	1
29.210	90	3	3
29.664	91	1	2
29.664	92	4	1
29.892	93	3	1
30.119	94	4	1
30.346	95	3	1
30.573	96	4	1
30.801	97	2	1
30.801	98	1	3
31.028	99	3	1
31.255	100	4	2
31.482	101	1	1
31.710	102	2	1
31.937	103	1	1
32.164	104	2	1
32.164	105	4	3
32.392	106	1	1
32.619	107	3	1
32.846	108	1	1
33.073	109	3	1
33.301	110	2	2
33.528	111	4	1
33.755	112	3	1
33.982	113	4	1
33.982	114	2	3
34.210	115	3	1
34.437	116	1	1
34.664	117	2	1
34.892	118	4	2
35.119	119	1	1
35.346	120	2	1
35.573	121	1	1
35.801	122	2	1
36.028	123	1	1
36.028	124	4	3
36.255	125	3	1
36.482	126	1	1
36.710	127	3	1
36.937	128	1	2
37.164	129	4	1
37.392	130	2	1
37.619	131	4	1
37.846	132	2	1
37.846	133	1	3
38.073	134	3	1
38.301	135	2	1
38.528	136	4	2
38.982	137	3	2
38.982	138	4	3
39.437	139	2	2
39.437	140	3	3
39.892	141	1	2
39.892	142	2	3
40.119	143	4	1
40.573	144	3	2
40.573	145	1	3
41.028	146	4	1
41.028	147	3	3
41.255	148	3	2
41.710	149	2	2
41.710	150	3	3
42.164	151	1	2
42.164	152	2	3
42.392	153	4	1
42.619	154	3	1
42.846	155	4	1
43.073	156	3	1
43.073	157	1	3
43.301	158	4	1
43.528	159	1	1
43.755	160	3	1
43.982	161	2	1
44.210	162	1	2
44.437	163	4	1
44.892	164	4	1
44.892	165	1	3
45.346	166	2	2
45.801	167	3	1
45.801	168	2	3
46.028	169	4	2
46.255	170	1	1
46.710	171	1	1
46.710	172	4	3
47.164	173	3	2
47.619	174	2	1
47.619	175	3	3
47.846	176	1	2
48.301	177	3	1
48.301	178	1	3
48.528	179	4	2
48.982	180	2	1
48.982	181	4	3
49.437	182	3	2
49.892	183	1	1
50.346	184	1	1
50.346	185	3	3
50.801	186	4	1
51.028	187	2	1
51.255	188	1	1
51.482	189	4	1
51.710	190	3	1
51.937	191	2	1
52.164	192	1	1
52.392	193	4	1
52.619	194	1	1
52.846	195	2	1
53.073	196	3	1
53.301	197	4	1
53.528	198	1	1
53.755	199	4	1
53.982	200	1	1
54.210	201	3	1
54.437	202	2	1
54.664	203	3	1
54.892	204	2	1
55.119	205	4	1
55.232	206	3	1
55.346	207	2	1
55.460	208	1	1
55.573	209	4	1
55.687	210	3	1
55.801	211	2	1
55.914	212	1	1
56.028	213	4	1
