Song Name	Crazy Magic (Hard) by NAMI with Shigex2 & S/N [Nash Music Library]
Title	Crazy Magic (Hard)
Artist	NAMI with Shigex2 & S/N [Nash Music Library]
Description	A 2002 track released in the 'Miscellaneous Vol.3' collection. Crazy Magic, Crazy Moonlight - C! R! A! Z! Y! - M! A! G! I! C! Map by CyphonPlus and kevsunsix.
Difficulty	25
Primary Color	Beat
Secondary Color	Chill
Cover Image ID	11558278273
Audio Asset ID	rbxassetid://9062016855
Audio File	9062016855.ogg
Last Note Time	160.127
Total Notes	2202
Fever Fill	619
Fever Time	24.019050
Long Notes	345
BPM	144
Song Length	161.127000000

Timing Points
0.232	416.666667
70.232	416.666667
96.898	416.666667
123.565	416.666667
146.898	416.666667


Song Data
0.232	1	4	1
0.232	2	3	1
0.544	3	3	1
0.544	4	2	1
0.857	5	1	1
0.857	6	2	1
1.169	7	1	2
1.482	8	1	3
1.273	9	2	1
1.482	10	3	1
1.620	11	4	1
1.898	12	1	1
1.898	13	4	1
1.898	14	2	1
2.211	15	3	1
2.211	16	4	1
2.211	17	1	1
2.523	18	1	2
3.148	19	1	3
2.523	20	4	1
2.523	21	3	1
2.627	22	2	1
2.732	23	4	1
2.732	24	3	1
2.836	25	2	1
2.940	26	4	1
2.940	27	3	1
3.044	28	2	1
3.148	29	4	1
3.148	30	3	1
3.287	31	3	1
3.357	32	4	1
3.357	33	2	1
3.565	34	2	1
3.565	35	4	1
3.565	36	1	2
3.773	37	1	3
3.565	38	3	1
3.773	39	3	1
3.877	40	2	1
3.982	41	4	1
3.982	42	3	1
3.982	43	1	2
4.190	44	1	3
4.190	45	2	1
4.294	46	3	1
4.398	47	2	2
4.607	48	2	3
4.502	49	4	1
4.502	50	3	1
4.607	51	1	1
4.711	52	2	1
4.815	53	1	1
4.815	54	3	1
5.023	55	4	1
5.023	56	3	2
5.336	57	3	3
5.127	58	2	1
5.232	59	1	1
5.440	60	4	1
5.544	61	3	1
5.648	62	1	1
5.648	63	4	1
5.648	64	2	2
5.857	65	2	3
5.857	66	3	1
5.961	67	4	1
6.065	68	2	2
6.273	69	2	3
6.169	70	4	1
6.169	71	3	1
6.273	72	1	1
6.377	73	4	1
6.482	74	3	1
6.482	75	2	1
6.482	76	1	2
6.690	77	1	3
6.690	78	3	1
6.794	79	4	1
6.898	80	2	1
6.898	81	1	2
7.107	82	1	3
7.107	83	3	1
7.211	84	2	1
7.315	85	4	1
7.315	86	3	1
7.315	87	1	2
7.523	88	1	3
7.523	89	2	1
7.627	90	3	1
7.732	91	2	2
7.940	92	2	3
7.836	93	4	1
7.836	94	3	1
7.940	95	1	1
8.044	96	3	1
8.148	97	2	1
8.148	98	1	1
8.357	99	4	1
8.357	100	3	2
8.669	101	3	3
8.461	102	2	1
8.565	103	1	1
8.773	104	4	1
8.877	105	1	1
8.982	106	4	1
8.982	107	2	1
8.982	108	3	2
9.190	109	3	3
9.190	110	2	1
9.294	111	1	1
9.398	112	3	2
9.607	113	3	3
9.502	114	1	1
9.502	115	2	1
9.607	116	4	1
9.711	117	2	1
9.815	118	3	1
9.815	119	4	1
9.815	120	1	2
10.023	121	1	3
10.023	122	4	1
10.127	123	3	1
10.232	124	2	1
10.232	125	1	2
10.440	126	1	3
10.440	127	3	1
10.544	128	2	1
10.648	129	4	1
10.648	130	3	1
10.648	131	1	2
10.857	132	1	3
10.857	133	2	1
10.961	134	3	1
11.065	135	2	2
11.273	136	2	3
11.169	137	4	1
11.169	138	3	1
11.273	139	1	1
11.377	140	3	1
11.482	141	2	1
11.482	142	1	1
11.690	143	4	1
11.690	144	3	2
12.002	145	3	3
11.794	146	2	1
11.898	147	1	1
12.107	148	4	1
12.211	149	1	1
12.315	150	4	1
12.315	151	3	1
12.315	152	2	2
12.523	153	2	3
12.523	154	1	1
12.627	155	4	1
12.732	156	2	2
12.940	157	2	3
12.836	158	4	1
12.836	159	3	1
12.940	160	1	1
13.044	161	4	1
13.148	162	1	1
13.148	163	2	1
13.218	164	3	1
13.287	165	4	1
13.357	166	1	1
13.426	167	2	1
13.495	168	3	1
13.565	169	1	1
13.565	170	4	2
14.398	171	4	3
13.773	172	2	1
13.877	173	3	1
13.982	174	1	1
13.982	175	2	1
14.190	176	3	1
14.294	177	1	1
14.398	178	2	2
15.232	179	2	3
14.502	180	4	1
14.502	181	3	1
14.607	182	1	1
14.711	183	3	1
14.815	184	1	1
14.815	185	4	1
14.919	186	3	1
15.023	187	4	1
15.127	188	3	1
15.232	189	4	2
15.544	190	4	3
15.232	191	1	1
15.440	192	3	1
15.544	193	2	1
15.648	194	4	2
15.961	195	4	3
15.648	196	3	1
15.648	197	1	1
15.857	198	2	1
15.961	199	1	1
16.065	200	3	1
16.065	201	4	2
16.377	202	4	3
16.065	203	2	1
16.169	204	1	1
16.273	205	3	1
16.273	206	2	1
16.377	207	1	1
16.482	208	4	2
16.898	209	4	3
16.482	210	3	1
16.482	211	2	1
16.586	212	1	1
16.690	213	3	1
16.690	214	2	1
16.794	215	1	1
16.898	216	3	1
16.898	217	1	2
17.107	218	1	3
16.898	219	2	1
17.107	220	3	1
17.211	221	4	1
17.315	222	3	1
17.315	223	2	1
17.315	224	4	2
17.523	225	4	3
17.315	226	1	2
17.523	227	1	3
17.523	228	2	1
17.627	229	3	1
17.732	230	2	2
17.940	231	2	3
17.836	232	3	1
17.836	233	4	1
17.940	234	1	1
18.044	235	2	1
18.148	236	4	2
18.357	237	4	3
18.148	238	3	1
18.148	239	1	1
18.357	240	1	1
18.357	241	3	2
18.669	242	3	3
18.461	243	2	1
18.565	244	4	1
18.773	245	2	1
18.877	246	1	1
18.982	247	3	1
18.982	248	1	2
19.190	249	1	3
18.982	250	2	2
19.190	251	2	3
18.982	252	4	1
19.190	253	3	1
19.294	254	4	1
19.398	255	2	2
19.607	256	2	3
19.502	257	3	1
19.502	258	4	1
19.607	259	1	1
19.711	260	4	1
19.815	261	4	2
20.023	262	4	3
19.815	263	1	2
20.023	264	1	3
19.815	265	2	1
19.815	266	3	1
20.023	267	3	1
20.127	268	4	1
20.232	269	1	2
20.440	270	1	3
20.232	271	2	1
20.440	272	3	1
20.544	273	4	1
20.648	274	3	1
20.648	275	2	1
20.648	276	4	2
20.857	277	4	3
20.648	278	1	2
20.857	279	1	3
20.857	280	2	1
20.961	281	3	1
21.065	282	2	2
21.273	283	2	3
21.169	284	3	1
21.169	285	4	1
21.273	286	1	1
21.377	287	2	1
21.482	288	4	2
21.690	289	4	3
21.482	290	3	1
21.482	291	1	1
21.690	292	1	1
21.690	293	3	2
22.002	294	3	3
21.794	295	2	1
21.898	296	4	1
22.107	297	2	1
22.211	298	1	1
22.315	299	3	1
22.315	300	1	2
22.523	301	1	3
22.315	302	2	2
22.523	303	2	3
22.315	304	4	1
22.523	305	3	1
22.627	306	4	1
22.732	307	2	2
22.940	308	2	3
22.836	309	3	1
22.836	310	4	1
22.940	311	1	1
23.044	312	4	1
23.148	313	4	2
23.357	314	4	3
23.148	315	1	2
23.357	316	1	3
23.148	317	2	1
23.148	318	3	1
23.357	319	3	1
23.461	320	4	1
23.565	321	2	1
23.565	322	1	2
